SOC,T_degC,V_Vsrc0_V,R_R0_Ohm,R_R1_Ohm,C_C1_F,R_R2_Ohm,C_C2_F
0.5,45,3.68403656249375,0.0139782818120372,0.00079177420168203,6342.3181123074,0.00875497933297008,3730.54724723595
0.49,45,3.67592574247313,0.0139861625085149,0.000728820609847278,6898.84128223604,0.00862321650669608,3722.54529753973
0.48,45,3.66813891078214,0.0139480671519127,0.000742776726595762,6831.05867565151,0.00849432206743847,3742.21655269734
0.47,45,3.66062639063711,0.013846062147558,0.000863642246284207,5895.45119950898,0.00836941486918036,3800.35532857318
0.46,45,3.65334146846992,0.0138376187855588,0.000882909145121851,5732.24752377381,0.00826369970108423,3815.26147562371
0.45,45,3.64624582697318,0.0139550692783376,0.0007654678620912,6608.36818470378,0.00818380877674097,3771.9950408557
0.44,45,3.63930701911854,0.0140371276094786,0.0006919062995516,7191.01047944996,0.0081223650930443,3744.50269520624
0.43,45,3.63249840250127,0.0140730803982328,0.00067550706390593,7391.33706852716,0.00808495272012928,3737.55933274443
0.42,45,3.62579808083212,0.0141129613752063,0.00065881070167113,7592.49867183608,0.00805483459881618,3728.83749019985
0.41,45,3.61918829956199,0.0141576973798587,0.00064174710708038,7794.69230746651,0.00803373177703751,3717.91754269028
0.4,45,3.61265467220841,0.014203851788362,0.000631034568316325,7922.51927012956,0.00801648568463429,3709.35805992227
0.39,45,3.60618560574138,0.0142517387869379,0.000628079887986633,7959.50682957235,0.0080039506137259,3703.68190109345
0.38,45,3.59977163981619,0.0143046474142408,0.000625851048099887,7987.49652635437,0.00799726570867559,3696.65815069771
0.37,45,3.59340493112782,0.0143634967191198,0.000624480890580503,8004.84158892534,0.00799750165560769,3688.04017511354
0.36,45,3.58707882119998,0.0144283318703489,0.000625634868641577,7990.18777431261,0.00800527283461806,3678.09351490549
0.35,45,3.58078733335878,0.0145000258451881,0.000629681102818545,7938.8683586312,0.00802167818575126,3666.62439439093
0.34,45,3.57452473227111,0.0145796546459298,0.000635157152048364,7871.13510968386,0.00804888865575868,3650.78167891447
0.33,45,3.56828503946964,0.0146679145703556,0.00064218848563076,7785.54767883138,0.00808785241671049,3630.18157625346
0.32,45,3.56206147737136,0.0147601283776878,0.000662611557333419,7548.33982902125,0.00813947032086603,3609.89766775193
0.31,45,3.55584572101066,0.0148565932352842,0.000697432868240081,7148.11601811939,0.00820469343288429,3589.95371804456
0.3,45,3.54962703637002,0.0149745207755716,0.000737771395565698,6750.9675345851,0.00830742842797575,3558.562485191
0.29,45,3.54339113845772,0.0151148024569445,0.000783856298402882,6357.02211298151,0.00844923337246125,3515.24850315558
0.28,45,3.53711865757696,0.015277815745375,0.000844270588650106,5921.86526625367,0.00864810554288344,3459.35169447658
0.27,45,3.53078321958685,0.0154637648702762,0.00091914300698003,5445.1267352663,0.00890455765292949,3390.75901024831
0.26,45,3.52434872357578,0.0156202196683585,0.00107096949849954,4784.16482804238,0.00921490771080334,3324.81979648236
0.25,45,3.51776565722816,0.0157484194518642,0.00129651655577608,3946.72036493903,0.00957689099668347,3261.4225578919
0.24,45,3.51096570433729,0.0160226238753102,0.00140241145880059,3553.33003643968,0.0101224147707109,3146.64495569823
0.23,45,3.50385589800067,0.0164350801468851,0.00139500769224379,3580.41473396237,0.0108417331015635,2983.21526800521
0.22,45,3.49631044507071,0.0165602574567523,0.00165437731322665,3197.70002772086,0.0115060835983324,2904.85787071754
0.21,45,3.48817442484744,0.0164271815165527,0.00215356642518083,2446.59068767627,0.0121210200283109,2902.97734231448
0.2,45,3.4792806983738,0.016589883124578,0.00225392461994595,2242.7798056499,0.012776711339228,2847.82479405861
0.19,45,3.46947382338322,0.0170153944795368,0.00199990617914602,2525.26468918098,0.0134686149320105,2745.33800376793
0.18,45,3.45866101213993,0.0173646469732201,0.0018370156843969,2725.3264072679,0.0138205673691858,2743.32319152126
0.17,45,3.44687219723371,0.0176482672510206,0.00175255448859249,2854.45059891278,0.0138799407242554,2827.77962265353
0.16,45,3.43430564555115,0.0177460629294209,0.00190158229763327,2686.26465412411,0.0136104253513383,3014.43495854768
0.15,45,3.42132574350318,0.0176889600817178,0.00224524043456714,2270.24875529385,0.0130667569363504,3286.28062859613
0.14,45,3.40839170999365,0.0178850941737315,0.00227945217033856,2210.69208673357,0.0125495677391677,3404.00474658191
0.13,45,3.39594190746271,0.0182856598834692,0.00206385584706771,2438.89571561721,0.0120537545281977,3397.31053030129
0.12,45,3.38429055968653,0.0189146385922467,0.00188043153254251,2675.31315440455,0.0119077436819178,3255.15933222368
0.11,45,3.37358191394461,0.0197221718777823,0.00172215665972678,2918.15147710433,0.0120351796772743,3007.11895903191
0.1,45,3.36380135491115,0.0208771953779137,0.00205765907554025,2623.180639068,0.0128105753899439,2709.45202648447
0.09,45,3.35480603735907,0.022289878094452,0.00275929056182457,1929.43170279701,0.0140664243240668,2374.98768250079
0.08,45,3.34632492889936,0.025179940099178,0.004276508900586,1360.95686934827,0.019485846180031,1900.54943580495
0.07,45,3.33787987669439,0.0291524997480864,0.00639131978277321,884.272222933037,0.0279559794648821,1323.55024139283
0.06,45,3.32855781204323,0.034080950295586,0.00958353290735696,582.988702654244,0.043629381003327,930.00519811439
0.05,45,3.31647171011601,0.039673402691383,0.0135241547482128,403.54614991643,0.0643064743241873,663.89509077899
0.04,45,3.29772031853685,0.0433193117946558,0.0148835451520735,336.056220617048,0.0949146598794432,471.155368039872
0.03,45,3.2654139847652,0.0394218078749101,0.0185559334639275,295.421804681553,0.103310529919237,592.448015462341
0.02,45,3.21152725832389,NaN,NaN,NaN,NaN,NaN
0.00999999999999999,45,3.13498225073381,NaN,NaN,NaN,NaN,NaN
-8.67361737988404e-18,45,3.04226024576125,NaN,NaN,NaN,NaN,NaN
-0.01,45,2.89989831714722,NaN,NaN,NaN,NaN,NaN
-0.0197373230555555,45,2.50001,NaN,NaN,NaN,NaN,NaN
1,35,4.192578884,0.0161505248172086,1.50878254458019e-05,320742.123218209,0.00497802030056928,7087.96275475509
0.99,35,4.15937726382907,0.0161505248172086,1.50878254458019e-05,320742.123218209,0.00497802030056928,7087.96275475509
0.98,35,4.14016796928463,0.0161065719911036,1.58865570226669e-05,306185.50793579,0.00499594818002673,6925.9842451075
0.97,35,4.12533041605403,0.015801307133199,2.14339746274693e-05,205085.681382081,0.00512046239356187,5800.99750106828
0.96,35,4.11442156672945,0.0154679431792539,0.000155481181411269,112847.211321653,0.0052069526623236,4930.95117239103
0.95,35,4.10677160049715,0.0150429215776277,0.000708687367068866,49513.9804284732,0.00516941099324471,4892.50592928385
0.94,35,4.10147584884366,0.014783438937922,0.0011242970783797,1538.64489220572,0.00529322130067911,4747.76866140417
0.93,35,4.09752424351254,0.0150602723861602,0.0010941192724778,3320.0932653639,0.00593978262588996,4258.66459162934
0.92,35,4.09396013232091,0.0152865016554661,0.00101063193982971,5157.95212186032,0.00667994173159282,3773.54308430334
0.91,35,4.08999837707027,0.0153557671283668,0.000761789376068231,7170.78474156461,0.00771042197817992,3300.77466983603
0.9,35,4.08508615769559,0.0154039223457153,0.000557167627837611,9067.12572301626,0.00865971050519799,2921.58553355496
0.89,35,4.0789294926452,0.0153909705577479,0.000480550090785477,10626.2630576239,0.00937397663624942,2813.27655954779
0.88,35,4.0714667737048,0.0153501852539807,0.000487745746717746,10957.8716908964,0.00998147951204686,2758.45562169585
0.87,35,4.06280865994174,0.0152300449039357,0.000733897913062043,7789.72134283208,0.0102845938541624,2856.13232787025
0.86,35,4.05317086087153,0.0151055485223647,0.000925378688503481,5407.44297274367,0.0105381977854413,2945.52560918476
0.85,35,4.04281528164663,0.0149691303450952,0.000967232183009893,5175.97666881418,0.0106562992531995,3012.24841663449
0.84,35,4.03200699950931,0.0148467988791706,0.000995802046480044,5017.38598972021,0.0107065673994374,3079.38240925943
0.83,35,4.02098509996986,0.0147615043973223,0.000989446396171756,5050.4009516108,0.0105784872010907,3147.5974958611
0.82,35,4.00994661824754,0.0146812396146055,0.000975951939961467,5123.30796323633,0.0104379115579326,3211.24923827745
0.81,35,3.99904025449987,0.0146136879380434,0.000944413383124885,5297.04642615608,0.0102657523325002,3263.36663688297
0.8,35,3.98836671175131,0.0145493431911544,0.000912484010650305,5481.00859354814,0.0100979748852529,3308.15469452274
0.79,35,3.97798362883214,0.0144926094954476,0.000879627109939391,5689.23482219068,0.00994059677364356,3335.54792442661
0.78,35,3.96791337256389,0.0144504147656482,0.000842244912396471,5945.41361550087,0.00979590296816989,3354.84998953207
0.77,35,3.95815050591021,0.0144422493182821,0.00079427099842941,6313.82813292485,0.00968089750770719,3355.21422000097
0.76,35,3.94866964486677,0.0144232677331527,0.000782283649270183,6413.81765989318,0.00957655495175976,3358.31985854556
0.75,35,3.93943125602153,0.0143799035593706,0.000851420045566847,5908.70245635987,0.00949624955402224,3367.60539484117
0.74,35,3.93038631928117,0.0143519145339326,0.000903602512447408,5534.32381467883,0.00947338424684219,3357.03090270942
0.73,35,3.92147877291414,0.0143565596051884,0.000919799884451705,5437.43645343108,0.00957243681826602,3304.30305546666
0.72,35,3.91264545793564,0.014366081761682,0.000953350119173662,5258.47218201675,0.00970547311760404,3251.45909118459
0.71,35,3.90382035050694,0.0143858186560045,0.00102324479624047,4907.60316047971,0.00990968612478191,3198.37192731583
0.7,35,3.89493349480652,0.0144069514798255,0.00110252957134061,4552.80148763977,0.0101458281071476,3145.01654233879
0.69,35,3.88591194131,0.0144309044446825,0.00120078478930644,4190.0548352493,0.0104464749325308,3091.11928088807
0.68,35,3.87668120648127,0.0144478981695315,0.00131037633530289,3834.86929495334,0.0107618216756072,3044.11445577241
0.67,35,3.86716809688283,0.0144513244488606,0.00144206871598497,3494.42458502054,0.0111058267681908,3010.54683850848
0.66,35,3.85730544863247,0.014440022319625,0.0015762405855412,3184.75939652643,0.0114297593051605,2990.12998977125
0.65,35,3.84703883365722,0.0144009999841399,0.00171507907896807,2933.0240705014,0.0117159134644375,2994.46408505479
0.64,35,3.83633488621733,0.0143936042887581,0.00172476189015045,2933.75706782583,0.0119606578373444,2979.84186504005
0.63,35,3.82519039353153,0.0144436944738139,0.0014996860269014,3393.38686237557,0.0121301340812169,2930.76386751564
0.62,35,3.81364041839302,0.0144503728893045,0.0013527415532333,3696.00339516381,0.0122011390641447,2921.12221000136
0.61,35,3.80176185571163,0.0143808197798236,0.00134299662327327,3722.90298517997,0.0120992274748415,2980.73118125386
0.6,35,3.78967137784744,0.0143134329633452,0.0013204105297653,3788.53824015431,0.0119252773504521,3052.31045511482
